dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
4/7/2020,7,4,2020,2,0,Belize,BZ,BLZ,390351,America,1.53707817
4/6/2020,6,4,2020,1,1,Belize,BZ,BLZ,390351,America,1.28089847
4/5/2020,5,4,2020,0,0,Belize,BZ,BLZ,390351,America,
4/4/2020,4,4,2020,1,0,Belize,BZ,BLZ,390351,America,
4/3/2020,3,4,2020,0,0,Belize,BZ,BLZ,390351,America,
4/2/2020,2,4,2020,0,0,Belize,BZ,BLZ,390351,America,
4/1/2020,1,4,2020,0,0,Belize,BZ,BLZ,390351,America,
3/31/2020,31,3,2020,1,0,Belize,BZ,BLZ,390351,America,
3/30/2020,30,3,2020,0,0,Belize,BZ,BLZ,390351,America,
3/29/2020,29,3,2020,0,0,Belize,BZ,BLZ,390351,America,
3/28/2020,28,3,2020,0,0,Belize,BZ,BLZ,390351,America,
3/27/2020,27,3,2020,0,0,Belize,BZ,BLZ,390351,America,
3/26/2020,26,3,2020,1,0,Belize,BZ,BLZ,390351,America,
3/25/2020,25,3,2020,0,0,Belize,BZ,BLZ,390351,America,
3/24/2020,24,3,2020,1,0,Belize,BZ,BLZ,390351,America,
12/14/2020,14,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.98295497
12/13/2020,13,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.98295497
12/12/2020,12,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.98295497
12/11/2020,11,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.98295497
12/10/2020,10,12,2020,17,0,Benin,BJ,BEN,11801151,Africa,0.98295497
12/9/2020,9,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.33037871
12/8/2020,8,12,2020,18,0,Benin,BJ,BEN,11801151,Africa,1.33037871
12/7/2020,7,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
12/6/2020,6,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
12/5/2020,5,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
12/4/2020,4,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
12/3/2020,3,12,2020,40,1,Benin,BJ,BEN,11801151,Africa,1.17785121
12/2/2020,2,12,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.4490112
12/1/2020,1,12,2020,41,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/30/2020,30,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.10158746
11/29/2020,29,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.10158746
11/28/2020,28,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.10158746
11/27/2020,27,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.10158746
11/26/2020,26,11,2020,58,0,Benin,BJ,BEN,11801151,Africa,1.10158746
11/25/2020,25,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.14395621
11/24/2020,24,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/23/2020,23,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/22/2020,22,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/21/2020,21,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/20/2020,20,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/19/2020,19,11,2020,72,0,Benin,BJ,BEN,11801151,Africa,1.4490112
11/18/2020,18,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.36427371
11/17/2020,17,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.36427371
11/16/2020,16,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.70322369
11/15/2020,15,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.70322369
11/14/2020,14,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.70322369
11/13/2020,13,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.70322369
11/12/2020,12,11,2020,63,0,Benin,BJ,BEN,11801151,Africa,1.70322369
11/11/2020,11,11,2020,36,0,Benin,BJ,BEN,11801151,Africa,1.89811994
11/10/2020,10,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.59306495
11/9/2020,9,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.59306495
11/8/2020,8,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.59306495
11/7/2020,7,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.59306495
11/6/2020,6,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.59306495
11/5/2020,5,11,2020,62,2,Benin,BJ,BEN,11801151,Africa,1.59306495
11/4/2020,4,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.5845912
11/3/2020,3,11,2020,40,0,Benin,BJ,BEN,11801151,Africa,1.5845912
11/2/2020,2,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.24564121
11/1/2020,1,11,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.24564121
10/31/2020,31,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.24564121
10/30/2020,30,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.24564121
10/29/2020,29,10,2020,86,0,Benin,BJ,BEN,11801151,Africa,1.3981687
10/28/2020,28,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/27/2020,27,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/26/2020,26,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/25/2020,25,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/24/2020,24,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/23/2020,23,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/22/2020,22,10,2020,61,0,Benin,BJ,BEN,11801151,Africa,1.23716746
10/21/2020,21,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
10/20/2020,20,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
10/19/2020,19,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
10/18/2020,18,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
10/17/2020,17,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.17785121
10/16/2020,16,10,2020,18,0,Benin,BJ,BEN,11801151,Africa,1.17785121
10/15/2020,15,10,2020,67,0,Benin,BJ,BEN,11801151,Africa,1.02532372
10/14/2020,14,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.60163623
10/13/2020,13,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.60163623
10/12/2020,12,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.60163623
10/11/2020,11,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.72874248
10/10/2020,10,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.72874248
10/9/2020,9,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.72874248
10/8/2020,8,10,2020,54,0,Benin,BJ,BEN,11801151,Africa,0.72874248
10/7/2020,7,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.53384623
10/6/2020,6,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.53384623
10/5/2020,5,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.65247873
10/4/2020,4,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.65247873
10/3/2020,3,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.65247873
10/2/2020,2,10,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.65247873
10/1/2020,1,10,2020,17,1,Benin,BJ,BEN,11801151,Africa,0.65247873
9/30/2020,30,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.61858373
9/29/2020,29,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.61858373
9/28/2020,28,9,2020,15,0,Benin,BJ,BEN,11801151,Africa,0.61858373
9/27/2020,27,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.70332123
9/26/2020,26,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.70332123
9/25/2020,25,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.70332123
9/24/2020,24,9,2020,31,0,Benin,BJ,BEN,11801151,Africa,0.70332123
9/23/2020,23,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.68637373
9/22/2020,22,9,2020,14,0,Benin,BJ,BEN,11801151,Africa,0.68637373
9/21/2020,21,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.56774123
9/20/2020,20,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.56774123
9/19/2020,19,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.72874248
9/18/2020,18,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.72874248
9/17/2020,17,9,2020,13,0,Benin,BJ,BEN,11801151,Africa,0.72874248
9/16/2020,16,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.03379747
9/15/2020,15,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.03379747
9/14/2020,14,9,2020,25,0,Benin,BJ,BEN,11801151,Africa,1.03379747
9/13/2020,13,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.82195372
9/12/2020,12,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.82195372
9/11/2020,11,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.82195372
9/10/2020,10,9,2020,29,0,Benin,BJ,BEN,11801151,Africa,0.82195372
9/9/2020,9,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.83042747
9/8/2020,8,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.83042747
9/7/2020,7,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.83042747
9/6/2020,6,9,2020,19,0,Benin,BJ,BEN,11801151,Africa,0.83042747
9/5/2020,5,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.83890122
9/4/2020,4,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.83890122
9/3/2020,3,9,2020,49,0,Benin,BJ,BEN,11801151,Africa,1.11006121
9/2/2020,2,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.69484748
9/1/2020,1,9,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.69484748
8/31/2020,31,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.69484748
8/30/2020,30,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.69484748
8/29/2020,29,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.22021996
8/28/2020,28,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.22021996
8/27/2020,27,8,2020,30,1,Benin,BJ,BEN,11801151,Africa,1.22021996
8/26/2020,26,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.96600747
8/25/2020,25,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.5168012
8/24/2020,24,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.5168012
8/23/2020,23,8,2020,20,0,Benin,BJ,BEN,11801151,Africa,1.5168012
8/22/2020,22,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.34732621
8/21/2020,21,8,2020,32,0,Benin,BJ,BEN,11801151,Africa,1.34732621
8/20/2020,20,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.26258871
8/19/2020,19,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.26258871
8/18/2020,18,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.18622743
8/17/2020,17,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.18622743
8/16/2020,16,8,2020,62,1,Benin,BJ,BEN,11801151,Africa,2.18622743
8/15/2020,15,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.66085495
8/14/2020,14,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.95743619
8/13/2020,13,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.95743619
8/12/2020,12,8,2020,65,0,Benin,BJ,BEN,11801151,Africa,1.95743619
8/11/2020,11,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.40664245
8/10/2020,10,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.40664245
8/9/2020,9,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.05064743
8/8/2020,8,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.05064743
8/7/2020,7,8,2020,22,0,Benin,BJ,BEN,11801151,Africa,2.05064743
8/6/2020,6,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.64380991
8/5/2020,5,8,2020,109,2,Benin,BJ,BEN,11801151,Africa,2.64380991
8/4/2020,4,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.72017119
8/3/2020,3,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.72017119
8/2/2020,2,8,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.72017119
8/1/2020,1,8,2020,35,1,Benin,BJ,BEN,11801151,Africa,1.72017119
7/31/2020,31,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.60144116
7/30/2020,30,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.32170989
7/29/2020,29,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.32170989
7/28/2020,28,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.32170989
7/27/2020,27,7,2020,76,1,Benin,BJ,BEN,11801151,Africa,3.32170989
7/26/2020,26,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.67770491
7/25/2020,25,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.46576364
7/24/2020,24,7,2020,92,3,Benin,BJ,BEN,11801151,Africa,3.46576364
7/23/2020,23,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.68617866
7/22/2020,22,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.41492114
7/21/2020,21,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.41492114
7/20/2020,20,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.41492114
7/19/2020,19,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.41492114
7/18/2020,18,7,2020,139,3,Benin,BJ,BEN,11801151,Africa,3.41492114
7/17/2020,17,7,2020,85,2,Benin,BJ,BEN,11801151,Africa,2.23706993
7/16/2020,16,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.5168012
7/15/2020,15,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.5168012
7/14/2020,14,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.6184862
7/13/2020,13,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.94048869
7/12/2020,12,7,2020,93,3,Benin,BJ,BEN,11801151,Africa,2.15233243
7/11/2020,11,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.96590994
7/10/2020,10,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.27096493
7/9/2020,9,7,2020,86,2,Benin,BJ,BEN,11801151,Africa,3.24544614
7/8/2020,8,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.95733865
7/7/2020,7,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.32170989
7/6/2020,6,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.67760738
7/5/2020,5,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,4.6520886
7/4/2020,4,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,4.6520886
7/3/2020,3,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,5.10119733
7/2/2020,2,7,2020,0,0,Benin,BJ,BEN,11801151,Africa,5.31304108
7/1/2020,1,7,2020,12,2,Benin,BJ,BEN,11801151,Africa,5.65199106
6/30/2020,30,6,2020,38,3,Benin,BJ,BEN,11801151,Africa,5.9655198
6/29/2020,29,6,2020,25,2,Benin,BJ,BEN,11801151,Africa,5.75367606
6/28/2020,28,6,2020,71,0,Benin,BJ,BEN,11801151,Africa,6.0333098
6/27/2020,27,6,2020,36,0,Benin,BJ,BEN,11801151,Africa,5.63504356
6/26/2020,26,6,2020,115,1,Benin,BJ,BEN,11801151,Africa,6.0333098
6/25/2020,25,6,2020,52,0,Benin,BJ,BEN,11801151,Africa,5.05882858
6/24/2020,24,6,2020,43,0,Benin,BJ,BEN,11801151,Africa,4.6181936
6/23/2020,23,6,2020,42,0,Benin,BJ,BEN,11801151,Africa,4.25382236
6/22/2020,22,6,2020,115,2,Benin,BJ,BEN,11801151,Africa,4.21145361
6/21/2020,21,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,3.23697239
6/20/2020,20,6,2020,53,0,Benin,BJ,BEN,11801151,Africa,3.29628864
6/19/2020,19,6,2020,25,2,Benin,BJ,BEN,11801151,Africa,2.84717991
6/18/2020,18,6,2020,40,0,Benin,BJ,BEN,11801151,Africa,2.77938991
6/17/2020,17,6,2020,49,0,Benin,BJ,BEN,11801151,Africa,2.44043992
6/16/2020,16,6,2020,13,2,Benin,BJ,BEN,11801151,Africa,2.03369993
6/15/2020,15,6,2020,58,1,Benin,BJ,BEN,11801151,Africa,2.01675243
6/14/2020,14,6,2020,24,1,Benin,BJ,BEN,11801151,Africa,1.52527495
6/13/2020,13,6,2020,83,1,Benin,BJ,BEN,11801151,Africa,1.38969495
6/12/2020,12,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.80500622
6/11/2020,11,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.80500622
6/10/2020,10,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.82195372
6/9/2020,9,6,2020,37,0,Benin,BJ,BEN,11801151,Africa,0.96600747
6/8/2020,8,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.65247873
6/7/2020,7,6,2020,7,1,Benin,BJ,BEN,11801151,Africa,1.12700871
6/6/2020,6,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,1.06769246
6/5/2020,5,6,2020,17,0,Benin,BJ,BEN,11801151,Africa,1.06769246
6/4/2020,4,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.96600747
6/3/2020,3,6,2020,1,0,Benin,BJ,BEN,11801151,Africa,0.96600747
6/2/2020,2,6,2020,11,0,Benin,BJ,BEN,11801151,Africa,-0.81347997
6/1/2020,1,6,2020,0,0,Benin,BJ,BEN,11801151,Africa,-0.90669122
5/31/2020,31,5,2020,8,0,Benin,BJ,BEN,11801151,Africa,-0.90669122
5/30/2020,30,5,2020,14,0,Benin,BJ,BEN,11801151,Africa,-0.97448122
5/29/2020,29,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,-1.09311371
5/28/2020,28,5,2020,2,0,Benin,BJ,BEN,11801151,Africa,-0.99142872
5/27/2020,27,5,2020,17,0,Benin,BJ,BEN,11801151,Africa,-1.00837622
5/26/2020,26,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,-1.08463996
5/25/2020,25,5,2020,56,0,Benin,BJ,BEN,11801151,Africa,-1.08463996
5/24/2020,24,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,-1.26258871
5/23/2020,23,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,-0.90669122
5/22/2020,22,5,2020,5,1,Benin,BJ,BEN,11801151,Africa,-0.04236875
5/21/2020,21,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.23726499
5/20/2020,20,5,2020,-209,0,Benin,BJ,BEN,11801151,Africa,0.28810749
5/19/2020,19,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.05912118
5/18/2020,18,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.10996368
5/17/2020,17,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.10996368
5/16/2020,16,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.10996368
5/15/2020,15,5,2020,12,0,Benin,BJ,BEN,11801151,Africa,2.16080618
5/14/2020,14,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.18622743
5/13/2020,13,5,2020,8,0,Benin,BJ,BEN,11801151,Africa,2.22859618
5/12/2020,12,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,2.16080618
5/11/2020,11,5,2020,35,0,Benin,BJ,BEN,11801151,Africa,2.16080618
5/10/2020,10,5,2020,42,0,Benin,BJ,BEN,11801151,Africa,1.91506744
5/9/2020,9,5,2020,102,0,Benin,BJ,BEN,11801151,Africa,1.55916995
5/8/2020,8,5,2020,38,0,Benin,BJ,BEN,11801151,Africa,0.69484748
5/7/2020,7,5,2020,6,0,Benin,BJ,BEN,11801151,Africa,0.40673999
5/6/2020,6,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.35589749
5/5/2020,5,5,2020,6,0,Benin,BJ,BEN,11801151,Africa,0.35589749
5/4/2020,4,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.44910874
5/3/2020,3,5,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.44910874
5/2/2020,2,5,2020,6,0,Benin,BJ,BEN,11801151,Africa,0.44910874
5/1/2020,1,5,2020,15,0,Benin,BJ,BEN,11801151,Africa,0.39826624
4/30/2020,30,4,2020,5,1,Benin,BJ,BEN,11801151,Africa,0.28810749
4/29/2020,29,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/28/2020,28,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/27/2020,27,4,2020,6,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/26/2020,26,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.19489624
4/25/2020,25,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.19489624
4/24/2020,24,4,2020,4,0,Benin,BJ,BEN,11801151,Africa,0.23726499
4/23/2020,23,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.23726499
4/22/2020,22,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.23726499
4/21/2020,21,4,2020,17,0,Benin,BJ,BEN,11801151,Africa,0.23726499
4/20/2020,20,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.12710625
4/19/2020,19,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.17794874
4/18/2020,18,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.17794874
4/17/2020,17,4,2020,2,0,Benin,BJ,BEN,11801151,Africa,0.20336999
4/16/2020,16,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.18642249
4/15/2020,15,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.22879124
4/14/2020,14,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/13/2020,13,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/12/2020,12,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/11/2020,11,4,2020,5,0,Benin,BJ,BEN,11801151,Africa,0.24573874
4/10/2020,10,4,2020,4,0,Benin,BJ,BEN,11801151,Africa,0.20336999
4/9/2020,9,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.17794874
4/8/2020,8,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.17794874
4/7/2020,7,4,2020,4,1,Benin,BJ,BEN,11801151,Africa,0.17794874
4/6/2020,6,4,2020,6,0,Benin,BJ,BEN,11801151,Africa,0.16947499
4/5/2020,5,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.1186325
4/4/2020,4,4,2020,3,0,Benin,BJ,BEN,11801151,Africa,0.1186325
4/3/2020,3,4,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.09321125
4/2/2020,2,4,2020,5,0,Benin,BJ,BEN,11801151,Africa,0.101685
4/1/2020,1,4,2020,2,0,Benin,BJ,BEN,11801151,Africa,0.05931625
3/31/2020,31,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.04236875
3/30/2020,30,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,0.0508425
3/29/2020,29,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/28/2020,28,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/27/2020,27,3,2020,1,0,Benin,BJ,BEN,11801151,Africa,
3/26/2020,26,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/25/2020,25,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/24/2020,24,3,2020,3,0,Benin,BJ,BEN,11801151,Africa,
3/23/2020,23,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/22/2020,22,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/21/2020,21,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/20/2020,20,3,2020,1,0,Benin,BJ,BEN,11801151,Africa,
3/19/2020,19,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/18/2020,18,3,2020,0,0,Benin,BJ,BEN,11801151,Africa,
3/17/2020,17,3,2020,1,0,Benin,BJ,BEN,11801151,Africa,
12/14/2020,14,12,2020,40,0,Bermuda,BM,BMU,62508,America,287.96314072
12/13/2020,13,12,2020,0,0,Bermuda,BM,BMU,62508,America,223.97133167
12/12/2020,12,12,2020,27,0,Bermuda,BM,BMU,62508,America,238.36948871
12/11/2020,11,12,2020,24,0,Bermuda,BM,BMU,62508,America,196.77481282
12/10/2020,10,12,2020,10,0,Bermuda,BM,BMU,62508,America,161.57931785
12/9/2020,9,12,2020,24,0,Bermuda,BM,BMU,62508,America,145.58136559
12/8/2020,8,12,2020,18,0,Bermuda,BM,BMU,62508,America,126.38382287
12/7/2020,7,12,2020,0,0,Bermuda,BM,BMU,62508,America,97.5875088
12/6/2020,6,12,2020,10,0,Bermuda,BM,BMU,62508,America,97.5875088
12/5/2020,5,12,2020,6,0,Bermuda,BM,BMU,62508,America,81.58955654
12/4/2020,4,12,2020,5,0,Bermuda,BM,BMU,62508,America,73.59058041
12/3/2020,3,12,2020,5,0,Bermuda,BM,BMU,62508,America,68.79119473
12/2/2020,2,12,2020,2,0,Bermuda,BM,BMU,62508,America,62.39201382
12/1/2020,1,12,2020,9,0,Bermuda,BM,BMU,62508,America,59.19242337
11/30/2020,30,11,2020,0,0,Bermuda,BM,BMU,62508,America,46.39406156
11/29/2020,29,11,2020,9,0,Bermuda,BM,BMU,62508,America,46.39406156
11/28/2020,28,11,2020,1,0,Bermuda,BM,BMU,62508,America,31.99590452
11/27/2020,27,11,2020,2,0,Bermuda,BM,BMU,62508,America,33.59569975
11/26/2020,26,11,2020,0,0,Bermuda,BM,BMU,62508,America,38.39508543
11/25/2020,25,11,2020,12,0,Bermuda,BM,BMU,62508,America,39.99488066
11/24/2020,24,11,2020,0,0,Bermuda,BM,BMU,62508,America,20.79733794
11/23/2020,23,11,2020,0,0,Bermuda,BM,BMU,62508,America,28.79631407
11/22/2020,22,11,2020,0,0,Bermuda,BM,BMU,62508,America,28.79631407
11/21/2020,21,11,2020,1,0,Bermuda,BM,BMU,62508,America,28.79631407
11/20/2020,20,11,2020,2,0,Bermuda,BM,BMU,62508,America,30.3961093
11/19/2020,19,11,2020,1,0,Bermuda,BM,BMU,62508,America,28.79631407
11/18/2020,18,11,2020,0,0,Bermuda,BM,BMU,62508,America,27.19651885
11/17/2020,17,11,2020,1,0,Bermuda,BM,BMU,62508,America,27.19651885
11/16/2020,16,11,2020,0,0,Bermuda,BM,BMU,62508,America,36.7952902
11/15/2020,15,11,2020,0,0,Bermuda,BM,BMU,62508,America,36.7952902
11/14/2020,14,11,2020,2,0,Bermuda,BM,BMU,62508,America,36.7952902
11/13/2020,13,11,2020,5,0,Bermuda,BM,BMU,62508,America,35.19549498
11/12/2020,12,11,2020,1,0,Bermuda,BM,BMU,62508,America,33.59569975
